523.401142608564,197.21465513195017
945.1291766334,452.5329515516017
633.2631661989601,257.19232467918414
620.67060215688,343.8046651415913
516.752830648758,330.3233868510801
595.9558361328001,376.11987327675524
535.019761299804,335.3133154877489
579.0499708818,203.4405085167888
596.4340795743,331.58413190806283
563.14434087978,228.68602121911948
484.929059676468,248.4681085415737
676.5511971702,251.3395076546297
814.257259233,211.82705503627616
796.2084652566001,329.904087870028
510.84000000000003,370.0
816.2283909978,390.01786257659643
582.34666779696,368.49982307256334
799.4863734198,360.89480362023505
345.07357884054,476.8806321324498
718.1858320454401,266.4277445982839
867.331618164,349.4941825006799
559.8517091725801,210.33066273108764
850.6132882368,385.0151272020187
464.58673516002,323.31165426651626
824.2808087448001,390.3537637356432
871.0822375134001,252.83037803326715
549.05332941162,407.0455861240266
599.3609023901399,448.8065285138938
500.365028652654,242.0491985787341
521.44359434046,197.95021050745635
707.0501160822,263.5913820190658
518.311042929372,350.88783875844075
718.58908301136,203.2527640019687
623.42345480646,381.62287325685674
300.54420434214,240.8782118268175
539.69099535978,255.45389747195753
517.744379253684,207.67994613362066
589.99292253462,458.45148234700594
700.83729254616,245.01042593458345
855.6760971858001,295.25872992995625
590.3162280906,448.4057806408865
506.10054012203403,333.6581518389688
598.65393028188,460.37639915066086
565.02948073374,213.6047649195431
633.15779565786,336.5524414317185
331.48572712002004,422.23592052114566
246.03248443092,224.42356938241028
605.5870907493,261.35900783540274
541.37477497026,262.8388387438781
604.738182939,91.29640129909143
554.21925178356,382.39098561013463
296.14317374202,222.58014301840046
549.0110994607801,386.81328333586094
610.80917359374,273.1068711193481
582.5731933243201,180.51229603434527
519.532513770204,199.8508842922276
464.02828106910005,330.79662768423515
510.26977871819406,353.9166807482352
285.50279565786,344.0386504147308
765.31587652344,287.503855934323
502.29762002838,320.8765852078222
499.42588518781196,354.59488705315937
480.27473869452,351.1311063205996
548.33515228338,269.7660601731916
652.2184845792,242.49641576262013
551.86760398704,202.234110613713
554.0934578025,334.7694487803078
552.3872194236,219.70802240741497
305.53025628906,315.52085891649244
592.31897738904,429.6034294413251
550.3165795743,292.4590257995169
504.421072353066,186.46647327432953
612.8175903498,272.50946318946325
292.81475093838,405.1237703545583
598.87476130548,422.36095852357283
546.37176130548,236.53176000801017
312.43402387428,315.60277428203347
593.15922433284,239.67047094662928
802.2465120383999,317.11764376716275
276.94211348100004,301.54195673591005
790.8813475213201,359.6358683891116
656.98915105692,294.72094524831215
265.99713194868,334.6295853614239
877.8300873936,379.7890776451913
567.12266054664,238.6503447030355
707.65492756926,238.97223327744598
524.7315363037441,191.76990805233066
466.42530107844004,335.3399185115707
581.72387411754,150.87735544698853
320.98266742542,339.50704946439225
463.02510656028,327.2686552766737

622.2410053134,389.7412288259591
450.2861031372,125.28509255770032
351.42954519354004,477.77625215865334
284.05714178622003,376.36815050018595
639.5266775785801,364.102017255872
545.94810310458,222.37214007950885
623.83451140758,306.6031616755001
584.2874376160801,422.36095852357283
786.126,212.33778260922753
521.894800252452,348.62417943672756
603.28413880416,447.7085174011759
577.97250221568,250.71164117503588
907.6184778144001,259.52265528743294
852.3691318758,302.71932468130314
665.8494891681601,297.79838602606833
257.68973744052,330.035407053516
488.17436502905406,333.1462532073739
616.29804424584,257.62241411527714
317.44094857332,418.33651985843983
626.34660215688,413.98654895183097
523.045171964898,193.97945069277938
263.35761786576,328.85201655593147
374.90619390048,416.21050494096124
616.46947573596,312.19180232373566
594.656318487,379.44914790110903
647.0718814098,281.7528278788928
563.5199257162201,357.3753037355107
767.4154708123201,299.46168608161844
589.0994598555001,184.41611323416356
584.9770067394,226.42934621284343
597.40499223834,200.68693473967406
721.8188366433,273.88304883420886
493.08165026406,187.13579391647124
939.4580264916001,474.16892570057735
229.51595318981998,312.77008287582197
551.4060922867201,210.23043239150945
272.22489551136,341.1672397298928
474.51359946078003,342.3703509173255
531.9709999259039,216.01455331175345
855.7421365944,295.43434802446825
533.4872400539219,320.27286006526845
543.51571417968,358.8256105181698
404.94892213512003,116.01156224012331
548.47188065274,335.4314089066584
806.4946563432,366.4469902576675
577.05584998314,233.3008465961926
554.74185520842,382.6908094082374
617.8326021568801,175.1364463145875
292.8892562145,317.075173968801
581.08633526856,156.1448336544597
496.662635425902,265.2953712622087
559.93739784312,96.16677495335244
568.7708330482201,224.93101056450573
752.9581524689399,286.62579720922724
300.59950410600004,356.60922600206993
354.09726130548,352.83822293919843
651.0655795743,423.57619028339354
556.1469274396201,220.79317213484384
637.22371482066,242.93663317098293
563.69758760964,182.11708682033486
538.386689888784,358.0392819906863
1006.9253966442,484.81486494733383
867.7398275700001,247.36032102462173
253.93032715908,327.30446008336924
292.78047547584,405.05152624004927
599.52976265226,278.8182212758366
287.98808098632,370.66299637930075
738.1306894229401,349.6690693612764
555.6236392337399,407.0819081438906
723.32546318538,273.59194629252227
585.36588065274,458.0983182504002
323.29997479758003,315.9046168934785
808.5836408826,336.36157195244414
487.681920434214,286.66500651264425
528.6435000313501,203.874127620424
371.05484828346,419.0229546056791
603.30204519354,369.0755507697352
584.0456472529801,443.5517102363972
637.9345139435401,237.14479787896227
548.6636516631601,191.09105871593385
636.30656999646,325.0810798236049
783.6424468732199,320.5379036851271
642.21135820446,250.86077238558414
310.34235430308,472.7290340839495
811.1568991878,307.82869705612694
347.17254519354003,445.33128501823455
